customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;SampleWeight
"5996-DAOQL";"Male";0;"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Mailed check";20,450000;20,450000;"No";2,768325
"0244-LGNFY";"Female";0;"Yes";"Yes";72;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Bank transfer (automatic)";92,650000;6733,000000;"No";2,768325
"3426-NIYYL";"Male";0;"No";"No";15;"Yes";"Yes";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Electronic check";51,550000;765,500000;"Yes";1,000000
"8225-BTJAU";"Male";1;"No";"No";10;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";79,250000;793,550000;"Yes";1,000000
"6402-SSEJG";"Female";0;"No";"No";25;"No";"No phone service";"DSL";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"One year";"No";"Electronic check";61,050000;1540,200000;"No";2,768325
"2371-JUNGC";"Male";0;"No";"No";11;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20,250000;208,000000;"No";2,768325
"7693-QPEFS";"Male";1;"No";"No";52;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";72,950000;3829,750000;"No";2,768325
"2323-ARSVR";"Male";0;"Yes";"No";67;"Yes";"No";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Electronic check";111,050000;7321,050000;"No";2,768325
"4826-XTSOH";"Male";1;"Yes";"No";1;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";86,050000;86,050000;"Yes";1,000000
"4139-SUGLD";"Male";0;"Yes";"Yes";31;"No";"No phone service";"DSL";"Yes";"No";"No";"Yes";"No";"No";"Month-to-month";"No";"Bank transfer (automatic)";35,400000;1077,500000;"Yes";1,000000
"5468-BPMMO";"Male";0;"Yes";"No";46;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Electronic check";19,600000;851,200000;"No";2,768325
"5624-BQSSA";"Female";0;"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20,950000;20,950000;"Yes";1,000000
"1429-UYJSV";"Female";0;"No";"No";12;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Mailed check";19,700000;260,900000;"No";2,768325
"6100-QQHEB";"Male";0;"Yes";"Yes";17;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";92,550000;1515,100000;"Yes";1,000000
"2634-HCZGT";"Male";1;"Yes";"No";53;"Yes";"Yes";"DSL";"Yes";"No";"No";"Yes";"No";"No";"One year";"Yes";"Electronic check";60,050000;3229,650000;"Yes";1,000000
"2691-NZETQ";"Male";0;"No";"No";9;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";85,350000;758,600000;"Yes";1,000000
"5533-NHFRF";"Male";1;"No";"No";7;"No";"No phone service";"DSL";"No";"Yes";"No";"Yes";"No";"Yes";"Month-to-month";"Yes";"Electronic check";44,400000;265,800000;"No";2,768325
"7037-MTYVW";"Male";0;"Yes";"Yes";38;"Yes";"Yes";"DSL";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Bank transfer (automatic)";85,400000;3297,000000;"No";2,768325
"6023-YEBUP";"Male";0;"No";"No";3;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";100,950000;329,950000;"Yes";1,000000
"7209-JCUDS";"Male";0;"No";"No";10;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";94,900000;1048,850000;"Yes";1,000000
"1985-MBRYP";"Female";0;"No";"No";43;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Bank transfer (automatic)";19,650000;779,250000;"No";2,768325
"6158-DWPZT";"Male";0;"Yes";"No";9;"No";"No phone service";"DSL";"No";"No";"No";"No";"No";"No";"One year";"No";"Bank transfer (automatic)";24,100000;259,800000;"Yes";1,000000
"3763-GCZHZ";"Male";0;"Yes";"No";66;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"Yes";"One year";"Yes";"Electronic check";104,050000;6890,000000;"Yes";1,000000
"0772-GYEQQ";"Male";0;"No";"No";3;"Yes";"No";"Fiber optic";"No";"No";"Yes";"Yes";"Yes";"No";"Month-to-month";"Yes";"Mailed check";88,350000;262,050000;"Yes";1,000000
"4831-EOBFE";"Male";0;"Yes";"Yes";29;"Yes";"No";"Fiber optic";"Yes";"No";"No";"No";"Yes";"Yes";"Month-to-month";"No";"Credit card (automatic)";94,650000;2649,150000;"Yes";1,000000
"4102-OQUPX";"Male";1;"Yes";"No";1;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";74,400000;74,400000;"Yes";1,000000
"9170-GYZJC";"Female";0;"Yes";"Yes";41;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Month-to-month";"No";"Credit card (automatic)";79,900000;3326,200000;"Yes";1,000000
"5387-ASZNZ";"Female";1;"No";"No";66;"Yes";"Yes";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"One year";"Yes";"Credit card (automatic)";63,850000;4174,350000;"No";2,768325
"2265-CYWIV";"Female";1;"Yes";"No";4;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";99,600000;347,650000;"Yes";1,000000
"4644-PIZRT";"Male";0;"Yes";"Yes";17;"Yes";"Yes";"DSL";"Yes";"No";"Yes";"No";"Yes";"No";"One year";"Yes";"Bank transfer (automatic)";70,350000;1201,650000;"No";2,768325
"2740-TVLFN";"Male";0;"No";"No";1;"Yes";"Yes";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";50,150000;50,150000;"No";2,768325
"3617-XLSGQ";"Female";0;"Yes";"Yes";66;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Two year";"No";"Bank transfer (automatic)";109,250000;7082,500000;"No";2,768325
"1400-WIVLL";"Male";0;"Yes";"No";57;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Electronic check";107,950000;5969,850000;"No";2,768325
"6746-WAUWT";"Male";0;"No";"No";19;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"Yes";"Credit card (automatic)";19,700000;386,500000;"No";2,768325
"4003-OCTMP";"Female";0;"Yes";"No";31;"Yes";"No";"DSL";"Yes";"No";"No";"Yes";"No";"Yes";"One year";"Yes";"Electronic check";64,000000;1910,750000;"No";2,768325
"5696-QURRL";"Male";0;"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";45,050000;45,050000;"Yes";1,000000
"1732-VHUBQ";"Female";1;"Yes";"Yes";47;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Bank transfer (automatic)";70,550000;3309,250000;"Yes";1,000000
"0495-RVCBF";"Female";0;"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";79,700000;79,700000;"Yes";1,000000
"8869-TORSS";"Female";0;"No";"No";48;"Yes";"No";"DSL";"Yes";"No";"Yes";"Yes";"No";"No";"One year";"Yes";"Credit card (automatic)";60,350000;2896,400000;"Yes";1,000000
"4692-NNQRU";"Female";0;"Yes";"No";21;"Yes";"No";"Fiber optic";"No";"No";"Yes";"Yes";"No";"No";"One year";"No";"Electronic check";79,200000;1742,450000;"No";2,768325
"7780-OTDSO";"Male";0;"Yes";"No";18;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";99,400000;1742,950000;"Yes";1,000000
"9747-DDZOS";"Female";0;"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"No";"No";"Month-to-month";"No";"Bank transfer (automatic)";73,500000;73,500000;"Yes";1,000000
"0301-FIDRB";"Female";0;"Yes";"Yes";72;"No";"No phone service";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Bank transfer (automatic)";63,800000;4684,300000;"No";2,768325
"0564-JJHGS";"Male";0;"No";"No";9;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";95,500000;829,100000;"Yes";1,000000
"1428-GTBJJ";"Male";0;"No";"No";11;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";74,550000;824,750000;"Yes";1,000000
"1930-QPBVZ";"Male";0;"Yes";"Yes";68;"Yes";"No";"Fiber optic";"Yes";"Yes";"No";"Yes";"No";"Yes";"Two year";"No";"Bank transfer (automatic)";95,100000;6683,400000;"No";2,768325
"3352-ALMCK";"Male";0;"No";"No";40;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Mailed check";102,650000;4108,150000;"No";2,768325
"5312-IRCFR";"Female";0;"Yes";"Yes";64;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"No";"Yes";"One year";"Yes";"Electronic check";92,850000;5980,750000;"No";2,768325
"8802-UNOJF";"Male";1;"No";"No";12;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"Yes";"No";"No";"Month-to-month";"Yes";"Mailed check";83,800000;1029,750000;"Yes";1,000000
"3345-JHUEO";"Male";0;"No";"No";4;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Electronic check";20,200000;55,700000;"No";2,768325
"7410-YTJIK";"Female";0;"No";"No";7;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Mailed check";75,450000;480,750000;"Yes";1,000000
"4626-GYCZP";"Male";0;"No";"No";7;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";93,850000;635,600000;"Yes";1,000000
"5590-BYNII";"Male";0;"No";"No";22;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";100,750000;2095,000000;"Yes";1,000000
"4707-YNOQA";"Female";0;"Yes";"Yes";34;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"Yes";"Credit card (automatic)";25,600000;917,150000;"No";2,768325
"2309-OSFEU";"Male";0;"No";"No";10;"No";"No phone service";"DSL";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Mailed check";33,900000;298,450000;"Yes";1,000000
"4770-UEZOX";"Male";0;"No";"No";2;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";74,750000;144,800000;"No";2,768325
"3801-HMYNL";"Male";0;"Yes";"Yes";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"No";"Mailed check";89,150000;89,150000;"Yes";1,000000
"6022-UGGSO";"Female";1;"No";"No";32;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";74,400000;2276,950000;"Yes";1,000000
"1498-NHTLT";"Male";0;"Yes";"Yes";59;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Electronic check";86,750000;5186,000000;"No";2,768325
"6651-RLGGM";"Male";0;"Yes";"Yes";67;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Mailed check";26,300000;1688,900000;"No";2,768325
"1208-DNHLN";"Male";0;"Yes";"Yes";23;"Yes";"Yes";"DSL";"No";"No";"No";"No";"No";"No";"One year";"Yes";"Credit card (automatic)";48,350000;1067,150000;"Yes";1,000000
"5795-KTGUD";"Female";0;"Yes";"No";68;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Two year";"Yes";"Bank transfer (automatic)";110,800000;7553,600000;"No";2,768325
"7317-GGVPB";"Male";0;"Yes";"No";71;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Credit card (automatic)";108,600000;7690,900000;"Yes";1,000000
"1550-LOAHA";"Female";0;"Yes";"No";32;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"No";"Yes";"Month-to-month";"No";"Bank transfer (automatic)";84,150000;2585,950000;"Yes";1,000000
"7855-DIWPO";"Female";0;"No";"No";21;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";68,650000;1493,200000;"No";2,768325
"1784-BXEFA";"Female";0;"No";"No";10;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Mailed check";20,550000;187,350000;"No";2,768325
"3401-URHDA";"Male";0;"No";"No";51;"Yes";"Yes";"DSL";"Yes";"No";"No";"Yes";"No";"No";"One year";"No";"Credit card (automatic)";59,900000;3043,600000;"No";2,768325
"3853-LYGAM";"Male";0;"No";"No";17;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"Yes";"No";"Yes";"Month-to-month";"Yes";"Bank transfer (automatic)";95,650000;1640,000000;"No";2,768325
"6032-IGALN";"Female";0;"No";"No";1;"No";"No phone service";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";25,100000;25,100000;"Yes";1,000000
"4248-HCETZ";"Male";1;"Yes";"No";30;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";79,650000;2365,150000;"Yes";1,000000
"0516-WJVXC";"Female";0;"No";"No";5;"Yes";"No";"DSL";"Yes";"No";"No";"Yes";"No";"No";"Month-to-month";"No";"Electronic check";54,200000;308,250000;"Yes";1,000000
"5056-FIMPT";"Female";0;"No";"Yes";43;"Yes";"No";"Fiber optic";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"One year";"Yes";"Credit card (automatic)";106,000000;4532,300000;"No";2,768325
"8809-RIHDD";"Male";0;"Yes";"Yes";72;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Two year";"Yes";"Electronic check";103,400000;7372,650000;"Yes";1,000000
"4822-NGOCH";"Female";0;"No";"No";13;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";84,450000;1058,600000;"Yes";1,000000
"9391-DXGGG";"Female";1;"No";"No";44;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"No";"No";"Yes";"One year";"No";"Credit card (automatic)";89,150000;3990,750000;"No";2,768325
"8395-ETZKQ";"Male";1;"Yes";"Yes";68;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Bank transfer (automatic)";19,500000;1193,550000;"No";2,768325
"1432-FPAXX";"Female";0;"No";"No";29;"No";"No phone service";"DSL";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";30,600000;856,350000;"Yes";1,000000
"2739-CCZMB";"Male";0;"No";"Yes";5;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Credit card (automatic)";20,350000;122,000000;"No";2,768325
"3884-HCSWG";"Female";0;"No";"No";17;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";70,000000;1144,500000;"Yes";1,000000
"1142-WACZW";"Male";0;"No";"No";2;"No";"No phone service";"DSL";"No";"No";"No";"Yes";"No";"No";"Month-to-month";"No";"Bank transfer (automatic)";29,850000;75,600000;"Yes";1,000000
"2919-HBCJO";"Female";0;"No";"No";4;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";76,650000;333,600000;"Yes";1,000000
"3629-WEAAM";"Female";0;"No";"No";8;"Yes";"No";"DSL";"No";"No";"Yes";"Yes";"No";"Yes";"Month-to-month";"No";"Mailed check";64,100000;504,050000;"No";2,768325
"2603-HVKCG";"Male";0;"No";"No";31;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";101,400000;3143,650000;"No";2,768325
"5148-ORICT";"Female";0;"Yes";"No";64;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Two year";"Yes";"Mailed check";74,350000;4759,550000;"No";2,768325
"1265-ZFOSD";"Female";0;"Yes";"No";64;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"Yes";"No";"Yes";"Two year";"Yes";"Mailed check";81,300000;5129,300000;"No";2,768325
"5197-LQXXH";"Female";0;"Yes";"No";71;"Yes";"Yes";"DSL";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Credit card (automatic)";83,300000;5894,500000;"No";2,768325
"1231-YNDEK";"Male";0;"No";"No";58;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Bank transfer (automatic)";19,150000;1035,500000;"No";2,768325
"0895-DQHEW";"Male";0;"Yes";"No";54;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";104,300000;5278,150000;"Yes";1,000000
"8550-XSXUQ";"Male";0;"Yes";"No";48;"Yes";"Yes";"DSL";"No";"Yes";"Yes";"No";"No";"Yes";"One year";"Yes";"Credit card (automatic)";70,550000;3420,500000;"No";2,768325
"7250-EQKIY";"Female";0;"Yes";"Yes";1;"Yes";"No";"DSL";"No";"No";"Yes";"No";"No";"No";"Month-to-month";"No";"Mailed check";50,450000;50,450000;"Yes";1,000000
"4931-TRZWN";"Female";0;"No";"No";13;"Yes";"No";"DSL";"Yes";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";71,950000;923,850000;"No";2,768325
"7669-LCRSD";"Male";0;"Yes";"Yes";12;"Yes";"No";"DSL";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Mailed check";56,300000;628,650000;"No";2,768325
"0461-CVKMU";"Female";0;"Yes";"Yes";23;"Yes";"No";"Fiber optic";"No";"Yes";"Yes";"Yes";"No";"No";"Month-to-month";"No";"Electronic check";83,800000;1900,250000;"Yes";1,000000
"7779-LGOVN";"Male";1;"Yes";"No";10;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";86,650000;856,650000;"Yes";1,000000
"4324-BZCKL";"Female";0;"Yes";"Yes";10;"Yes";"No";"DSL";"No";"Yes";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";55,550000;551,300000;"No";2,768325
"9710-ZUSHQ";"Female";1;"No";"No";37;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Bank transfer (automatic)";106,750000;4056,750000;"Yes";1,000000
"7365-BVCJH";"Male";0;"No";"No";1;"No";"No phone service";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";24,400000;24,400000;"No";2,768325
"3902-FOIGH";"Male";1;"Yes";"No";12;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";101,350000;1218,550000;"Yes";1,000000
"6772-KSATR";"Male";0;"No";"No";1;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";81,700000;81,700000;"Yes";1,000000
"7112-OPOTK";"Male";0;"No";"No";33;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Electronic check";68,250000;2171,150000;"Yes";1,000000
"4282-MSACW";"Male";0;"No";"No";68;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"One year";"Yes";"Credit card (automatic)";117,200000;8035,950000;"No";2,768325
"0253-ZTEOB";"Female";0;"Yes";"Yes";48;"Yes";"Yes";"DSL";"No";"Yes";"No";"Yes";"Yes";"Yes";"Two year";"No";"Electronic check";79,650000;3870,300000;"No";2,768325
"9885-CSMWE";"Female";1;"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"No";"Electronic check";78,450000;78,450000;"Yes";1,000000
"2195-VVRJF";"Male";1;"Yes";"No";18;"Yes";"No";"DSL";"Yes";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";59,100000;1011,050000;"No";2,768325
"4203-QGNZA";"Female";0;"No";"Yes";28;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20,250000;535,350000;"No";2,768325
"0697-ZMSWS";"Male";0;"No";"No";4;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";85,650000;338,900000;"Yes";1,000000
"7657-DYEPJ";"Male";1;"No";"No";38;"Yes";"No";"DSL";"No";"Yes";"Yes";"Yes";"Yes";"No";"One year";"Yes";"Credit card (automatic)";70,150000;2497,350000;"Yes";1,000000
"9494-BDNNC";"Male";0;"Yes";"No";66;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"No";"Yes";"One year";"No";"Electronic check";95,300000;6273,400000;"No";2,768325
"8276-MQBYC";"Male";1;"No";"No";51;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";97,800000;4913,300000;"Yes";1,000000
"4573-JKNAE";"Male";0;"No";"Yes";12;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";19,350000;212,300000;"No";2,768325
"0840-DFEZH";"Female";0;"No";"No";7;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";75,350000;564,650000;"No";2,768325
